customerID,predicted_churn_probability,predicted_churn_label,monthly_charges,revenue_at_risk_monthly,revenue_at_risk_annual,risk_band,top_features,top_shap_values
4512-ZUIYL,0.7911860189779659,1,70.0,55.38302132845761,664.5962559414913,High,tenure;TotalCharges;InternetService_Fiber optic,0.2368;0.1890;0.1860
3090-QFUVD,0.5041305978037388,1,20.3,10.233851135415899,122.80621362499079,Medium,tenure;PaperlessBilling;TotalCharges,0.1923;-0.1549;0.1499
4806-KEXQR,0.8708743977244402,1,79.9,69.58286437818278,834.9943725381934,High,InternetService_Fiber optic;tenure;TotalCharges,0.2256;0.1938;0.0683
2369-FEVNO,0.6907506619000024,1,19.9,13.745938171810048,164.95125806172058,Medium,tenure;TotalCharges;MonthlyCharges,0.3977;0.3098;0.1309
9637-CDTKZ,0.016307335937280974,0,114.1,1.8606670304437591,22.32800436532511,Low,Contract_Two year;tenure;TotalCharges,-0.2612;-0.2145;-0.1851
2954-PIBKO,0.04045604377804315,0,64.15,2.595255208361468,31.143062500337614,Low,Contract_Two year;tenure;Dependents,-0.0673;-0.0350;-0.0305
2212-LYASK,0.33990786648034726,0,45.85,15.584775678123924,187.01730813748708,Low,StreamingMovies;Contract_One year;Partner,0.0909;-0.0444;-0.0374
9481-SFCQY,0.4254486519896434,0,59.8,25.441829388980675,305.3019526677681,Medium,tenure;Dependents;gender_Male,0.0641;-0.0267;0.0248
2828-SLQPF,0.4720704448823132,0,45.0,21.243170019704095,254.91804023644914,Medium,TotalCharges;tenure;MonthlyCharges,0.0619;0.0567;0.0461
4647-MUZON,0.703681176634267,1,95.95,67.51820889805792,810.218506776695,High,InternetService_Fiber optic;MonthlyCharges;StreamingMovies,0.3049;0.1055;0.0735
8212-DJRCH,0.7644951473421615,1,90.35,69.07213656236429,828.8656387483716,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.3294;0.1400;0.1030
0516-OOHAR,0.3503245580493507,0,100.35,35.15506940025234,421.8608328030281,Low,Contract_One year;InternetService_Fiber optic;PaperlessBilling,-0.1665;0.0783;-0.0770
4973-RLZVI,0.30661252924941373,0,74.65,22.888625308468736,274.66350370162485,Low,OnlineBackup;PaperlessBilling;Contract_One year,0.0913;0.0868;0.0769
8089-UZWLX,0.20368706023042066,0,104.05,21.193638616975267,254.32366340370322,Low,Contract_Two year;PaperlessBilling;tenure,-0.1886;-0.1113;-0.0952
9732-KPKBW,0.6680819414301966,1,53.95,36.04302074015911,432.5162488819093,Medium,tenure;TotalCharges;PaymentMethod_Electronic check,0.2600;0.1658;0.0987
9715-WZCLW,0.19081261983923592,0,97.2,18.546986648373732,222.56383978048478,Low,Contract_Two year;tenure;OnlineSecurity,-0.1337;-0.1250;-0.0869
0257-KXZGU,0.22308864113442048,0,62.45,13.931885638844557,167.1826276661347,Low,MultipleLines;TotalCharges;gender_Male,-0.0472;-0.0461;0.0298
0707-HOVVN,0.20042942018385002,0,75.5,15.132421223880677,181.58905468656812,Low,SeniorCitizen;TotalCharges;tenure,0.1408;0.0546;-0.0493
5501-TVMGM,0.840904384204581,1,55.25,46.4599672273031,557.5196067276372,High,tenure;TotalCharges;MonthlyCharges,0.3254;0.2881;0.0869
3422-LYEPQ,0.8989194030214052,1,71.0,63.82327761451976,765.8793313742372,High,InternetService_Fiber optic;tenure;TotalCharges,0.2552;0.1878;0.1112
2277-VWCNI,0.719724053928005,1,48.75,35.086547628990246,421.03857154788295,High,tenure;TotalCharges;MonthlyCharges,0.2668;0.1610;0.0657
5461-QKNTN,0.6024893724245208,1,94.3,56.81474781963231,681.7769738355877,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;MultipleLines,0.2637;0.1308;0.0864
3967-KXAPS,0.006623148375252183,0,92.3,0.6113165950357765,7.335799140429318,Low,Contract_Two year;tenure;TotalCharges,-0.1995;-0.0874;-0.0479
6919-ELBGL,0.014315050569475612,0,114.95,1.6455150629612216,19.74618075553466,Low,Contract_Two year;TotalCharges;tenure,-0.2387;-0.1863;-0.1769
8361-LTMKD,0.8749921877211061,1,74.4,65.0994187664503,781.1930251974036,High,InternetService_Fiber optic;tenure;TotalCharges,0.3070;0.2110;0.1041
1131-ALZWV,0.0823958642870049,0,24.6,2.026938261460321,24.32325913752385,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.1650;-0.1156;-0.0697
5178-LMXOP,0.9547830064421313,1,95.1,90.79986391264669,1089.5983669517602,High,tenure;InternetService_Fiber optic;MonthlyCharges,0.2191;0.2165;0.0894
8992-CEUEN,0.4979333720157397,0,18.85,9.386044062496694,112.63252874996033,Medium,tenure;PaperlessBilling;TotalCharges,0.2195;-0.1751;0.1440
3320-VEOYC,0.8730934404970888,1,95.6,83.46773291152168,1001.6127949382601,High,InternetService_Fiber optic;MonthlyCharges;tenure,0.3292;0.1410;0.1231
3672-YITQD,0.7725800968819945,1,84.1,64.97398614777573,779.6878337733087,High,InternetService_Fiber optic;PaymentMethod_Electronic check;MultipleLines,0.3075;0.0916;0.0826
6080-TCMYC,0.675222903852934,1,81.2,54.82809979285825,657.937197514299,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;MultipleLines,0.3098;0.1315;0.0941
6734-FQAJX,0.18690113843167672,0,105.05,19.63396459224764,235.6075751069717,Low,Contract_Two year;tenure;OnlineBackup,-0.1398;-0.1253;-0.1212
1063-DHQJF,0.07042636763779236,0,92.15,6.489789777822566,77.8774773338708,Low,Contract_Two year;tenure;TotalCharges,-0.1356;-0.0999;-0.0511
3976-NLDEZ,0.6057981242781083,1,20.6,12.479441360129032,149.7532963215484,Medium,tenure;TotalCharges;PaperlessBilling,0.2952;0.2474;0.0561
1729-VLAZJ,0.15452987425519088,0,40.25,6.219827438771433,74.6379292652572,Low,Contract_One year;MonthlyCharges;OnlineSecurity,-0.1829;-0.0640;-0.0605
3400-ESFUW,0.02404914977837107,0,57.55,1.384028569745255,16.60834283694306,Low,Contract_Two year;tenure;TechSupport,-0.1012;-0.0384;-0.0205
5271-YNWVR,0.06788195487801862,0,113.15,7.6808431944478075,92.1701183333737,Low,Contract_Two year;TotalCharges;tenure,-0.1893;-0.1572;-0.1505
1587-FKLZB,0.5201296402616346,1,99.5,51.752899206032644,621.0347904723917,Medium,MonthlyCharges;InternetService_Fiber optic;tenure,0.1522;0.1421;-0.1064
0958-YHXGP,0.7685808098297074,1,69.9,53.72379860709655,644.6855832851586,High,InternetService_Fiber optic;tenure;TotalCharges,0.2172;0.1582;0.0922
1494-EJZDW,0.033002242449628544,0,20.15,0.6649951853600151,7.979942224320181,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.2182;-0.0967;-0.0421
1816-FLZDK,0.6056515118716281,1,29.15,17.654741571057958,211.8568988526955,Medium,tenure;TotalCharges;TechSupport,0.1656;0.1185;-0.1070
2075-PUEPR,0.055409990030441884,0,19.35,1.0721833070890505,12.866199685068606,Low,Contract_Two year;Partner;Dependents,-0.1667;-0.1267;-0.0321
1833-TCXKK,0.6592697651991258,1,107.75,71.03631720020581,852.4358064024698,Medium,InternetService_Fiber optic;MonthlyCharges;MultipleLines,0.3601;0.1052;0.0896
1436-ZMJAN,0.42755031356928475,0,67.8,28.987911259997503,347.85493511997004,Medium,Partner;gender_Male;StreamingMovies,-0.0733;0.0426;0.0304
0106-UGRDO,0.08260168908231139,0,116.0,9.58179593354812,114.98155120257744,Low,Contract_Two year;TotalCharges;tenure,-0.2283;-0.2044;-0.1786
1069-XAIEM,0.959540070437564,1,85.05,81.60888299071482,979.3065958885778,High,tenure;InternetService_Fiber optic;MonthlyCharges,0.2420;0.1897;0.0833
4213-HKBJO,0.1334024423647981,0,25.7,3.428442768775311,41.14131322530373,Low,MultipleLines;InternetService_No;Contract_Two year,0.0464;-0.0433;-0.0386
8345-MVDYC,0.056106260704745184,0,81.65,4.581076186542445,54.97291423850934,Low,Contract_Two year;StreamingMovies;TechSupport,-0.2031;-0.0364;-0.0183
2672-OJQZP,0.7056264811532125,1,44.75,31.57678503160626,378.9214203792751,High,tenure;TotalCharges;MonthlyCharges,0.2719;0.1990;0.0664
5136-RGMZO,0.3058288290098306,0,71.05,21.729138301148463,260.74965961378155,Low,PaymentMethod_Electronic check;TechSupport;TotalCharges,0.0666;-0.0430;0.0263
5774-QPLTF,0.04147823951883138,0,20.35,0.8440821742082186,10.128986090498623,Low,Contract_One year;InternetService_No;MonthlyCharges,-0.1286;-0.1091;-0.1024
5240-CAOYT,0.2019488768693151,0,87.55,17.680624169908537,212.16749003890243,Low,tenure_group_48+;tenure;TotalCharges,-0.1200;-0.1103;-0.1005
3707-GNWHM,0.9153111432274663,1,74.25,67.96185238463937,815.5422286156725,High,InternetService_Fiber optic;tenure;TotalCharges,0.2945;0.2571;0.1507
5159-YFPKQ,0.8546908843023415,1,75.8,64.78556903011749,777.4268283614099,High,tenure;InternetService_Fiber optic;TotalCharges,0.2284;0.1922;0.0913
5052-PNLOS,0.8341854277753319,1,105.35,87.8814348161312,1054.5772177935744,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2641;0.1055;0.0841
6173-GOLSU,0.5547070190725862,1,94.65,52.50301935522029,630.0362322626435,Medium,InternetService_Fiber optic;MonthlyCharges;tenure,0.1838;0.1233;-0.1080
6661-HBGWL,0.7105745347782616,1,104.75,74.4326825180229,893.1921902162749,High,InternetService_Fiber optic;MonthlyCharges;MultipleLines,0.3344;0.1010;0.0775
8207-VVMYB,0.024687367688250767,0,26.0,0.6418715598945199,7.702458718734239,Low,Contract_Two year;tenure;InternetService_No,-0.1770;-0.1074;-0.0628
5324-KTGCG,0.18748392611367926,0,20.85,3.9090398594702127,46.908478313642554,Low,PaymentMethod_Electronic check;InternetService_No;MonthlyCharges,0.0973;-0.0712;-0.0657
7354-OIJLX,0.8403703866712853,1,75.85,63.74209382901697,764.9051259482037,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2470;0.1386;0.0775
9286-BHDQG,0.020464626008638583,0,45.25,0.926024326890896,11.112291922690751,Low,Contract_Two year;tenure;tenure_group_48+,-0.0935;-0.0556;-0.0485
3567-PQTSO,0.4425772974172121,0,105.25,46.58126055316157,558.9751266379388,Medium,Contract_One year;Dependents;InternetService_Fiber optic,-0.2242;-0.1375;0.1312
3197-ARFOY,0.681335873529936,1,105.0,71.54026672064327,858.4832006477193,Medium,InternetService_Fiber optic;MonthlyCharges;StreamingMovies,0.3201;0.1785;0.0913
5698-BQJOH,0.8352076677903032,1,94.4,78.84360383940462,946.1232460728554,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2438;0.1900;0.1178
1090-ESELR,0.06918332304191364,0,105.5,7.2988405809218895,87.58608697106267,Low,tenure;Contract_Two year;TotalCharges,-0.2081;-0.2079;-0.0971
0056-EPFBG,0.07722090411519264,0,39.4,3.04250362213859,36.51004346566308,Low,Contract_Two year;Dependents;TechSupport,-0.2035;-0.0410;-0.0405
4955-VCWBI,0.029866662430721346,0,20.0,0.5973332486144269,7.167998983373123,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.2028;-0.1053;-0.0731
4717-GHADL,0.04918439528478536,0,79.6,3.9150778646689144,46.98093437602697,Low,Contract_Two year;TotalCharges;TechSupport,-0.1249;-0.0448;-0.0384
0058-EVZWM,0.3171623846005408,0,89.8,28.48118213712856,341.77418564554273,Low,tenure;InternetService_Fiber optic;tenure_group_48+,-0.1248;0.1149;-0.1022
7218-HKQFK,0.8516578567764629,1,94.2,80.2261701083428,962.7140413001136,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2640;0.2126;0.0881
5057-RKGLH,0.029653070069538195,0,20.35,0.6034399759151023,7.241279710981228,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.1887;-0.1069;-0.0495
2309-OSFEU,0.5283182731156254,1,33.9,17.9099894586197,214.9198735034364,Medium,TotalCharges;tenure;StreamingMovies,0.0618;0.0428;0.0359
3429-IFLEM,0.025770457373725714,0,77.35,1.9933448778576839,23.920138534292207,Low,Contract_Two year;tenure;tenure_group_48+,-0.0949;-0.0835;-0.0543
1550-LOAHA,0.5463609441262056,1,84.15,45.976273448220205,551.7152813786424,Medium,InternetService_Fiber optic;PaperlessBilling;StreamingMovies,0.2532;-0.1079;0.0512
1400-MMYXY,0.885119233436316,1,105.9,93.73412682090587,1124.8095218508704,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2761;0.1493;0.1002
7503-QQRVF,0.7049303059482577,1,74.3,52.376321731955535,628.5158607834665,High,InternetService_Fiber optic;tenure;SeniorCitizen,0.2685;0.0438;0.0408
7504-UWHNB,0.5994258876052281,1,69.75,41.80995566046466,501.71946792557594,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;PaperlessBilling,0.2811;0.1042;-0.0423
9565-JSNFM,0.3239286654944858,0,70.45,22.820774484086524,273.8492938090383,Low,Contract_One year;InternetService_Fiber optic;TotalCharges,-0.2671;0.0447;-0.0084
4735-BJKOU,0.009508158181414473,0,20.15,0.1915893873555016,2.2990726482660193,Low,InternetService_No;Contract_Two year;MonthlyCharges,-0.1289;-0.1065;-0.0765
3580-GICBM,0.019652604453736396,0,24.2,0.4755930277804208,5.707116333365049,Low,Contract_Two year;tenure;InternetService_No,-0.2326;-0.0800;-0.0442
7632-YUTXB,0.02987572344358842,0,20.05,0.5990082550439478,7.1880990605273745,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.1844;-0.1292;-0.0528
9412-ARGBX,0.138898954623445,0,95.5,13.264850166538999,159.17820199846798,Low,Contract_Two year;TotalCharges;TechSupport,-0.2060;-0.0619;-0.0507
9576-ANLXO,0.7759225334350154,1,69.55,53.96541220040532,647.5849464048638,High,InternetService_Fiber optic;tenure;TotalCharges,0.2118;0.1722;0.1033
1110-KYLGQ,0.284577353703193,0,108.25,30.80549853837064,369.66598246044765,Low,tenure;tenure_group_48+;OnlineSecurity,-0.1008;-0.0962;-0.0724
8696-JKZNU,0.7421541441562453,1,76.25,56.5892534919137,679.0710419029645,High,InternetService_Fiber optic;PaymentMethod_Electronic check;MultipleLines,0.2866;0.1183;0.0695
8757-TFHHJ,0.6812662401706413,1,49.8,33.927058760497935,407.1247051259752,Medium,tenure;TotalCharges;MonthlyCharges,0.2493;0.2116;0.0854
2955-BJZHG,0.6735729863868568,1,80.85,54.45837594937737,653.5005113925284,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;PaperlessBilling,0.2240;0.1406;-0.1199
9048-JVYVF,0.5640164176397199,1,69.35,39.11453856331457,469.3744627597748,Medium,tenure;TechSupport;PaymentMethod_Electronic check,0.1711;-0.1288;0.1263
0682-USIXD,0.6601111372558093,1,86.05,56.802563360862386,681.6307603303486,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;tenure,0.1945;0.1601;0.0513
3884-UEBXB,0.02795036569468417,0,36.15,1.0104057198628327,12.124868638353991,Low,Contract_Two year;tenure_group_48+;tenure,-0.1208;-0.0548;-0.0419
1776-SPBWV,0.05278657492592223,0,20.1,1.061010156011037,12.732121872132444,Low,InternetService_No;Contract_One year;MonthlyCharges,-0.1754;-0.1241;-0.1136
9050-QLROH,0.6676497759980587,1,90.7,60.55583468302393,726.6700161962872,Medium,InternetService_Fiber optic;StreamingMovies;MonthlyCharges,0.2463;0.0722;0.0697
2925-VDZHY,0.005306517893952031,0,88.7,0.47068813719354513,5.648257646322541,Low,Contract_Two year;tenure;TotalCharges,-0.2213;-0.0962;-0.0484
9512-UIBFX,0.6109097085990203,1,95.15,58.128058773196784,697.5367052783614,Medium,InternetService_Fiber optic;StreamingMovies;MonthlyCharges,0.2932;0.0929;0.0810
8676-TRMJS,0.7827413781742792,1,75.0,58.70560336307094,704.4672403568513,High,InternetService_Fiber optic;tenure;TotalCharges,0.2452;0.2301;0.1068
3334-CTHOL,0.7537333209628995,1,49.95,37.64897938209683,451.787752585162,High,tenure;TotalCharges;MonthlyCharges,0.3026;0.2095;0.0961
6331-LWDTQ,0.4859352884617529,0,72.15,35.06023106251547,420.72277275018564,Medium,tenure;TotalCharges;MonthlyCharges,0.1195;0.0573;0.0050
3847-BAERP,0.15457536962626894,0,20.9,3.2306252251890206,38.767502702268246,Low,InternetService_No;MonthlyCharges;TotalCharges,-0.2436;-0.2333;-0.0744
4709-LKHYG,0.03384564022284624,0,20.0,0.6769128044569248,8.122953653483098,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.1395;-0.1071;-0.0588
8621-MNIHH,0.7030419573726951,1,94.25,66.26170448237652,795.1404537885182,High,InternetService_Fiber optic;MultipleLines;MonthlyCharges,0.3157;0.0960;0.0525
8884-ADFVN,0.9108727155505875,1,101.95,92.86347335038239,1114.3616802045888,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2969;0.1590;0.1186
2885-HIJDH,0.03715596328582088,0,86.9,3.2288532095378346,38.746238514454014,Low,Contract_Two year;tenure;MonthlyCharges,-0.1891;-0.0680;-0.0360
8570-KLJYJ,0.07060877553837462,0,54.45,3.8446478280644985,46.13577393677398,Low,Contract_One year;OnlineSecurity;PaperlessBilling,-0.1110;-0.0488;-0.0183
9339-FIIJL,0.005369501144892983,0,85.95,0.46150862340355187,5.538103480842622,Low,Contract_Two year;tenure;TotalCharges,-0.1864;-0.0755;-0.0581
6223-DHJGV,0.014384098021211092,0,20.65,0.29703162413800904,3.5643794896561083,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.2172;-0.1591;-0.0940
0959-WHOKV,0.4549225807679083,0,99.0,45.037335496022926,540.4480259522751,Medium,Contract_One year;InternetService_Fiber optic;PaymentMethod_Electronic check,-0.2306;0.1998;0.1344
9610-WCESF,0.17463213114417553,0,43.9,7.666350557229305,91.99620668675166,Low,PaymentMethod_Electronic check;MonthlyCharges;TotalCharges,0.1487;0.0417;0.0278
9279-CJEOJ,0.771271901209692,1,95.4,73.57933937540463,882.9520725048556,High,InternetService_Fiber optic;MonthlyCharges;StreamingMovies,0.2914;0.0854;0.0829
2985-FMWYF,0.7869879282912007,1,93.5,73.58337129522727,883.0004555427272,High,InternetService_Fiber optic;MonthlyCharges;MultipleLines,0.3174;0.0996;0.0678
3540-RZJYU,0.6279075238596813,1,86.2,54.12562855670453,649.5075426804543,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;tenure,0.1660;0.1137;0.1090
2522-WLNSF,0.18267599870329307,0,64.2,11.727799116751415,140.73358940101699,Low,Contract_One year;PaperlessBilling;SeniorCitizen,-0.0858;-0.0493;0.0354
6861-XWTWQ,0.9274783510128265,1,99.25,92.05222633802303,1104.6267160562763,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.3086;0.1710;0.1323
8735-NBLWT,0.14696037218427652,0,20.4,2.99799159255924,35.975899110710884,Low,InternetService_No;MonthlyCharges;Dependents,-0.2285;-0.1658;-0.0868
1744-JHKYS,0.08057445371781587,0,24.7,1.9901890068300518,23.88226808196062,Low,InternetService_No;MonthlyCharges;PaymentMethod_Electronic check,-0.1958;-0.1485;-0.0563
0841-NULXI,0.8807462279266188,1,35.55,31.310528402791295,375.72634083349556,High,tenure;TotalCharges;MonthlyCharges,0.3499;0.2923;0.1276
4016-BJKTZ,0.37970812105343654,0,108.9,41.350214382719244,496.20257259263093,Low,Contract_Two year;InternetService_Fiber optic;PaymentMethod_Electronic check,-0.2554;0.1862;0.1248
9298-WGMRW,0.011820615627891839,0,115.5,1.3652811050215075,16.38337326025809,Low,Contract_Two year;tenure;TotalCharges,-0.2844;-0.2130;-0.1909
7893-IXHRQ,0.5090829942904488,1,20.55,10.461655532668724,125.53986639202469,Medium,tenure;TotalCharges;InternetService_No,0.2665;0.2067;-0.1620
8785-CJSHH,0.5938937205654855,1,99.8,59.27059331243546,711.2471197492255,Medium,InternetService_Fiber optic;MonthlyCharges;PaymentMethod_Electronic check,0.2252;0.1120;0.0895
7654-YWJUF,0.20970509071084575,0,84.25,17.667653892388756,212.01184670866508,Low,Contract_One year;TotalCharges;InternetService_Fiber optic,-0.1124;-0.0511;0.0440
8909-BOLNL,0.15251531234416507,0,21.2,3.2333246216962994,38.79989546035559,Low,InternetService_No;Contract_One year;MonthlyCharges,-0.2766;-0.2118;-0.1391
9919-FZDED,0.060055835499495586,0,84.1,5.050695765507578,60.60834918609094,Low,Contract_Two year;OnlineSecurity;tenure,-0.1591;-0.1155;-0.1068
0322-CHQRU,0.7429137116233007,1,45.35,33.69113682211669,404.2936418654003,High,tenure;TotalCharges;MonthlyCharges,0.2788;0.2086;0.0845
3587-PMCOY,0.5721369035770469,1,98.9,56.58433976376995,679.0120771652394,Medium,Contract_One year;InternetService_Fiber optic;tenure,-0.2786;0.1502;0.0937
0655-RBDUG,0.9064348888785563,1,98.05,88.87594085454243,1066.5112902545093,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.3867;0.1740;0.1395
0983-TATYJ,0.17406658600284605,0,51.45,8.95572584984643,107.46871019815717,Low,Contract_One year;TechSupport;MonthlyCharges,-0.0382;-0.0193;-0.0144
5650-YLIBA,0.743198067876657,1,81.15,60.310523208190716,723.7262784982886,High,InternetService_Fiber optic;PaymentMethod_Electronic check;MultipleLines,0.3476;0.1293;0.0573
5144-TVGLP,0.6342480050839274,1,94.75,60.09499848170211,721.1399817804254,Medium,InternetService_Fiber optic;PaperlessBilling;MultipleLines,0.2300;-0.1358;0.0537
3569-EDBPQ,0.6622417552059668,1,84.35,55.8600920516233,670.3211046194796,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;OnlineSecurity,0.2924;0.1923;-0.1198
4945-RVMTE,0.2771998827702067,0,59.55,16.50725301896581,198.0870362275897,Low,DeviceProtection;MonthlyCharges;TotalCharges,-0.0106;-0.0103;-0.0100
3511-BFTJW,0.03433466307123643,0,38.5,1.3218845282426024,15.862614338911229,Low,Contract_Two year;tenure_group_48+;tenure,-0.1404;-0.0473;-0.0458
5537-UXXVS,0.15367084997640304,0,19.25,2.9581638620457587,35.497966344549106,Low,InternetService_No;MonthlyCharges;TotalCharges,-0.1604;-0.0802;-0.0534
8782-NUUOL,0.1455165574056225,0,79.0,11.495808035044178,137.94969642053013,Low,tenure;tenure_group_48+;StreamingMovies,-0.0890;-0.0774;0.0437
2865-TCHJW,0.897085182299745,1,89.2,80.01999826113726,960.2399791336471,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2811;0.1995;0.1105
9931-KGHOA,0.19987210759285684,0,55.0,10.992965917607128,131.91559101128553,Low,OnlineSecurity;MultipleLines;TotalCharges,-0.0495;-0.0321;-0.0186
3071-MVJCD,0.021918622454738412,0,82.3,1.8039026280249713,21.646831536299654,Low,Contract_Two year;tenure;TotalCharges,-0.1305;-0.0920;-0.0398
7279-BUYWN,0.6622545089128703,1,113.2,74.96721040893692,899.606524907243,Medium,InternetService_Fiber optic;MultipleLines;MonthlyCharges,0.2669;0.1090;0.0654
3756-VNWDH,0.34333476657898454,0,100.75,34.59097773283269,415.09173279399226,Low,tenure;OnlineSecurity;tenure_group_48+,-0.1491;-0.1280;-0.0879
1395-OFUWC,0.4052175718796315,0,29.3,11.872874856073203,142.47449827287844,Medium,MonthlyCharges;OnlineBackup;PaperlessBilling,0.1174;0.0494;0.0493
4223-BKEOR,0.1937245701986382,0,64.85,12.563038377381686,150.75646052858022,Low,PaperlessBilling;Contract_One year;OnlineSecurity,-0.1158;-0.0943;-0.0419
0040-HALCW,0.03428190817283154,0,20.4,0.6993509267257633,8.39221112070916,Low,Contract_Two year;Partner;MonthlyCharges,-0.1019;-0.1017;-0.0380
7124-UGSUR,0.40848464092572656,0,104.4,42.64579651264585,511.7495581517502,Medium,StreamingMovies;MonthlyCharges;Contract_One year,0.1479;0.1084;-0.1024
7395-XWZOY,0.354981115789162,0,55.0,19.52396136840391,234.28753642084692,Low,tenure;MonthlyCharges;OnlineSecurity,0.0926;0.0872;-0.0622
5440-VHLUL,0.5880884111562308,1,105.2,61.86690085363548,742.4028102436257,Medium,StreamingMovies;MonthlyCharges;TotalCharges,0.1875;0.1688;0.1361
4706-DGAHW,0.7935112049899794,1,45.2,35.86670646554707,430.4004775865648,High,tenure;TotalCharges;MonthlyCharges,0.2732;0.2193;0.0817
8166-ORCHU,0.3690802940111665,0,93.55,34.52746150474462,414.32953805693546,Low,OnlineBackup;PaymentMethod_Electronic check;InternetService_Fiber optic,-0.0817;0.0759;0.0714
3978-YNKDD,0.025064411060140252,0,20.85,0.5225929706039243,6.2711156472470915,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.0644;-0.0578;-0.0445
7198-GLXTC,0.8405144489073951,1,79.0,66.40064146368421,796.8076975642105,High,tenure;InternetService_Fiber optic;TotalCharges,0.2140;0.1985;0.1314
6366-XIVKZ,0.36970607382011833,0,63.15,23.346938561740473,280.16326274088567,Low,gender_Male;Partner;StreamingMovies,0.0552;-0.0463;0.0407
5133-POWUA,0.7727018918051418,1,45.8,35.38974664467549,424.6769597361059,High,tenure;TotalCharges;MonthlyCharges,0.2969;0.2408;0.1245
8400-WZICQ,0.22214857260411075,0,55.7,12.37367549404897,148.48410592858764,Low,OnlineSecurity;tenure;tenure_group_48+,-0.0770;-0.0736;-0.0730
5382-SOYZL,0.8264680490294839,1,95.1,78.59711146270391,943.1653375524469,High,InternetService_Fiber optic;MonthlyCharges;PaymentMethod_Electronic check,0.3172;0.1401;0.0836
1989-PRJHP,0.6895367010444531,1,75.5,52.060020928856204,624.7202511462744,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;MonthlyCharges,0.3060;0.0832;0.0697
4154-AQUGT,0.7637121099607584,1,89.05,68.00856339200554,816.1027607040664,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.3495;0.1618;0.1489
0980-FEXWF,0.15050692452746708,0,50.35,7.578023649957967,90.93628379949561,Low,Contract_One year;PaperlessBilling;MonthlyCharges,-0.1094;-0.0472;-0.0255
5845-BZZIB,0.006768110170814063,0,20.1,0.1360390144333627,1.6324681732003523,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.0910;-0.0888;-0.0522
4840-ORQXB,0.5485208938753819,1,104.75,57.457563633446256,689.4907636013551,Medium,InternetService_Fiber optic;MonthlyCharges;PaymentMethod_Electronic check,0.1970;0.1387;0.0692
0295-PPHDO,0.9429893394742129,1,95.45,90.00833245281363,1080.0999894337635,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2169;0.2076;0.0844
8775-ERLNB,0.886465198220938,1,74.3,65.8643642278157,790.3723707337883,High,tenure;InternetService_Fiber optic;TotalCharges,0.2364;0.1901;0.1283
0376-YMCJC,0.7436891461498887,1,90.6,67.37823664117991,808.5388396941589,High,InternetService_Fiber optic;PaymentMethod_Electronic check;MonthlyCharges,0.3411;0.2314;0.0980
7410-YTJIK,0.7860350431740613,1,75.45,59.30634400748293,711.6761280897952,High,InternetService_Fiber optic;tenure;TotalCharges,0.3032;0.2396;0.1277
9927-DSWDF,0.6668766422360584,1,104.6,69.7552967778917,837.0635613347004,Medium,InternetService_Fiber optic;MonthlyCharges;tenure,0.2220;0.0796;0.0687
6681-ZSEXG,0.06974704461783522,0,59.5,4.149949154761195,49.799389857134344,Low,Contract_Two year;TotalCharges;tenure,-0.1340;-0.0302;-0.0296
5702-KVQRD,0.087199377064396,0,82.55,7.19830857666589,86.37970291999068,Low,Contract_Two year;TotalCharges;TechSupport,-0.1022;-0.0907;-0.0745
8711-LOBKY,0.014925838042236827,0,19.85,0.29627788513840103,3.5553346216608124,Low,Contract_Two year;Partner;InternetService_No,-0.1679;-0.0475;-0.0458
9692-TUSXH,0.7498305723535172,1,96.05,72.02122647455533,864.254717694664,High,InternetService_Fiber optic;MonthlyCharges;tenure,0.2524;0.1263;0.0999
